protocol,duration,packet_count,label,hour,minute,dayofweek,hour_sin,hour_cos
0,3.5643897523369854,95,0,18,21,0,-1.0,-1.8369701987210294e-16
0,2.050939313402058,58,0,21,44,6,-0.7071067811865477,0.7071067811865474
0,2.731626079333506,78,0,11,16,0,0.258819045102521,-0.9659258262890682
0,0.4873907484592772,86,0,7,5,0,0.9659258262890684,-0.2588190451025206
0,2.101290513752557,21,0,15,50,0,-0.7071067811865471,-0.7071067811865479
2,4.8835208149802,42,0,23,12,6,-0.2588190451025215,0.965925826289068
2,1.7933671850123931,78,0,2,2,0,0.4999999999999999,0.8660254037844387
1,1.5120095166452243,92,0,0,14,0,0.0,1.0
0,2.518332716216061,37,0,5,9,0,0.9659258262890684,0.2588190451025207
1,4.976545930936204,98,0,23,54,6,-0.2588190451025215,0.965925826289068
0,3.369655381036213,70,0,12,14,0,1.2246467991473532e-16,-1.0
0,0.8760358515918942,6432,1,0,16,0,0.0,1.0
1,0.3203249750435413,1553,1,20,17,6,-0.8660254037844386,0.5000000000000001
1,3.5653174247596007,57,0,14,25,0,-0.4999999999999997,-0.8660254037844388
0,0.1901278111977711,6,0,20,43,6,-0.8660254037844386,0.5000000000000001
0,0.707801223038416,30,0,8,6,0,0.8660254037844387,-0.4999999999999998
0,4.361923907226383,67,0,6,17,0,1.0,6.123233995736766e-17
1,4.879251739280947,79,0,10,24,0,0.4999999999999999,-0.8660254037844387
0,1.282138947578619,45,0,8,39,0,0.8660254037844387,-0.4999999999999998
4,8.247213226145051,56,1,20,11,6,-0.8660254037844386,0.5000000000000001
1,4.630142058453037,98,0,20,47,6,-0.8660254037844386,0.5000000000000001
2,2.08459889227288,92,0,7,21,0,0.9659258262890684,-0.2588190451025206
0,1.437260233014672,97,0,15,17,0,-0.7071067811865471,-0.7071067811865479
1,1.46019722107329,7,0,4,44,0,0.8660254037844386,0.5000000000000001
0,4.536990416318872,21,0,11,55,0,0.258819045102521,-0.9659258262890682
0,0.0538341726961567,4,1,23,54,6,-0.2588190451025215,0.965925826289068
0,2.034737148423394,18,0,5,40,0,0.9659258262890684,0.2588190451025207
1,3.467571705182605,53,0,11,36,0,0.258819045102521,-0.9659258262890682
5,3.200233043840856,145,1,23,45,6,-0.2588190451025215,0.965925826289068
0,1.1176237647009684,73,0,8,31,0,0.8660254037844387,-0.4999999999999998
0,1.3326469993523715,49,0,6,56,0,1.0,6.123233995736766e-17
0,3.3910464418109973,98,0,0,1,0,0.0,1.0
0,2.294864865563096,59,0,13,33,0,-0.2588190451025208,-0.9659258262890684
2,2.586184999999185,16,0,20,20,6,-0.8660254037844386,0.5000000000000001
0,2.7646659960154705,14,0,21,59,6,-0.7071067811865477,0.7071067811865474
0,2.110630174734494,7,0,17,27,0,-0.9659258262890684,-0.2588190451025206
0,3.456030797529162,85,0,18,0,0,-1.0,-1.8369701987210294e-16
0,4.338243687684685,35,0,21,51,6,-0.7071067811865477,0.7071067811865474
0,3.451411760633318,43,0,18,5,0,-1.0,-1.8369701987210294e-16
0,0.1440573838675529,24,0,15,29,0,-0.7071067811865471,-0.7071067811865479
2,1.717150503605684,51,0,1,16,0,0.2588190451025207,0.9659258262890684
0,0.0165140707418308,2,1,23,44,6,-0.2588190451025215,0.965925826289068
4,4.830131441382553,89,1,21,0,6,-0.7071067811865477,0.7071067811865474
2,3.5065560281327093,93,0,2,12,0,0.4999999999999999,0.8660254037844387
0,0.8699940309343068,12,0,23,40,6,-0.2588190451025215,0.965925826289068
0,0.847407770530362,33,0,1,57,0,0.2588190451025207,0.9659258262890684
0,2.5127223716382594,20,0,6,20,0,1.0,6.123233995736766e-17
0,2.7139310604604825,95,0,21,37,6,-0.7071067811865477,0.7071067811865474
0,1.9081838246870533,30,0,1,30,0,0.2588190451025207,0.9659258262890684
0,0.7717002921390799,99,0,14,48,0,-0.4999999999999997,-0.8660254037844388
0,4.306811674656582,31,0,3,1,0,0.7071067811865476,0.7071067811865476
0,57.68579253315744,340,1,1,25,0,0.2588190451025207,0.9659258262890684
0,3.667348264109849,67,0,8,46,0,0.8660254037844387,-0.4999999999999998
0,4.778737752919319,84,0,23,23,6,-0.2588190451025215,0.965925826289068
0,1.1611083483229443,59,0,8,23,0,0.8660254037844387,-0.4999999999999998
1,3.3646650566831,6,0,9,21,0,0.7071067811865476,-0.7071067811865475
0,4.569608689190497,85,0,1,29,0,0.2588190451025207,0.9659258262890684
0,3.916834893394105,45,0,16,9,0,-0.8660254037844385,-0.5000000000000004
0,1.8413672193206647,36,1,1,11,0,0.2588190451025207,0.9659258262890684
0,4.702759430295606,76,0,3,42,0,0.7071067811865476,0.7071067811865476
0,2.167571326994743,70,0,16,49,0,-0.8660254037844385,-0.5000000000000004
0,4.719551698922178,47,0,12,18,0,1.2246467991473532e-16,-1.0
1,0.5985339189612245,9228,1,22,37,6,-0.5000000000000004,0.8660254037844384
0,3.381850327495871,41,0,5,52,0,0.9659258262890684,0.2588190451025207
0,2.018555230818781,83,0,5,31,0,0.9659258262890684,0.2588190451025207
1,1.916495507962416,34,0,8,12,0,0.8660254037844387,-0.4999999999999998
1,3.932657664382288,6,0,1,12,0,0.2588190451025207,0.9659258262890684
1,0.9466600879664728,59,0,0,37,0,0.0,1.0
0,3.232830077894141,86,0,14,23,0,-0.4999999999999997,-0.8660254037844388
0,1.158524753764145,36,0,3,50,0,0.7071067811865476,0.7071067811865476
1,0.6047597771675316,7491,1,0,43,0,0.0,1.0
1,3.958593269418764,19,0,1,8,0,0.2588190451025207,0.9659258262890684
0,4.100693030044006,10,0,22,38,6,-0.5000000000000004,0.8660254037844384
0,4.371908549396754,74,0,8,50,0,0.8660254037844387,-0.4999999999999998
3,4.097617893455652,63,1,22,33,6,-0.5000000000000004,0.8660254037844384
0,29.5373551552728,353,1,0,27,0,0.0,1.0
1,2.269412984488527,7,0,6,17,0,1.0,6.123233995736766e-17
0,3.764668902391044,85,0,0,32,0,0.0,1.0
0,0.8254046904362905,48,0,14,34,0,-0.4999999999999997,-0.8660254037844388
0,0.6436889556173078,49,0,17,4,0,-0.9659258262890684,-0.2588190451025206
0,0.6667236155613306,51,0,15,50,0,-0.7071067811865471,-0.7071067811865479
0,1.0454458394468875,79,0,4,14,0,0.8660254037844386,0.5000000000000001
0,0.0768074256698988,1,1,21,12,6,-0.7071067811865477,0.7071067811865474
0,0.0464330676012967,2,1,0,48,0,0.0,1.0
0,14.425626160071094,473,1,22,8,6,-0.5000000000000004,0.8660254037844384
0,2.3325984518035816,21,0,22,26,6,-0.5000000000000004,0.8660254037844384
0,3.724001513310343,12,0,13,13,0,-0.2588190451025208,-0.9659258262890684
1,0.9909301794292282,36,0,9,14,0,0.7071067811865476,-0.7071067811865475
0,0.8794047365736275,65,0,8,58,0,0.8660254037844387,-0.4999999999999998
0,0.7329468877160513,3134,1,22,59,6,-0.5000000000000004,0.8660254037844384
1,2.4522469047438435,18,0,22,21,6,-0.5000000000000004,0.8660254037844384
0,2.990191223757513,19,0,13,15,0,-0.2588190451025208,-0.9659258262890684
1,3.1321376445236044,58,0,12,3,0,1.2246467991473532e-16,-1.0
0,1.611577698236084,14,0,16,22,0,-0.8660254037844385,-0.5000000000000004
0,0.3566193445118226,72,0,13,4,0,-0.2588190451025208,-0.9659258262890684
1,3.1108048451992727,9,0,16,46,0,-0.8660254037844385,-0.5000000000000004
1,1.7508887672836209,81,0,17,42,0,-0.9659258262890684,-0.2588190451025206
0,4.342885471673306,62,0,8,1,0,0.8660254037844387,-0.4999999999999998
0,11.600375201865612,456,1,22,48,6,-0.5000000000000004,0.8660254037844384
0,3.302727734385203,85,0,7,3,0,0.9659258262890684,-0.2588190451025206
0,1.4753117869489771,66,0,12,42,0,1.2246467991473532e-16,-1.0
0,1.5099633963143897,76,0,8,44,0,0.8660254037844387,-0.4999999999999998
0,3.3796052695999257,70,0,5,25,0,0.9659258262890684,0.2588190451025207
0,1.4647410691775988,15,0,21,4,6,-0.7071067811865477,0.7071067811865474
1,3.129742998380231,76,0,13,7,0,-0.2588190451025208,-0.9659258262890684
0,1.4616117754981863,32,0,8,31,0,0.8660254037844387,-0.4999999999999998
2,3.056573582695541,90,0,1,16,0,0.2588190451025207,0.9659258262890684
0,1.8596323297074384,46,1,1,42,0,0.2588190451025207,0.9659258262890684
0,0.4144820127684452,24,0,5,50,0,0.9659258262890684,0.2588190451025207
0,2.7679465944253057,18,0,14,41,0,-0.4999999999999997,-0.8660254037844388
0,1.1854891274289685,24,0,7,42,0,0.9659258262890684,-0.2588190451025206
0,1.645460507841293,34,1,20,25,6,-0.8660254037844386,0.5000000000000001
0,2.3075531696971425,82,0,22,14,6,-0.5000000000000004,0.8660254037844384
0,4.993792849629245,20,0,14,8,0,-0.4999999999999997,-0.8660254037844388
1,1.7007554665790694,34,0,6,55,0,1.0,6.123233995736766e-17
0,2.0616769738382787,96,0,22,9,6,-0.5000000000000004,0.8660254037844384
0,1.1847696978068516,24,0,14,27,0,-0.4999999999999997,-0.8660254037844388
1,3.5522947578471977,12,0,10,28,0,0.4999999999999999,-0.8660254037844387
5,6.152938771883817,167,1,20,21,6,-0.8660254037844386,0.5000000000000001
0,0.2578858388382256,12,0,5,42,0,0.9659258262890684,0.2588190451025207
0,3.7586214327215473,40,0,9,42,0,0.7071067811865476,-0.7071067811865475
1,3.243884141875229,94,0,21,22,6,-0.7071067811865477,0.7071067811865474
0,3.702072785742688,39,0,4,12,0,0.8660254037844386,0.5000000000000001
1,0.8047871719761449,98,0,3,29,0,0.7071067811865476,0.7071067811865476
1,3.769997141410857,81,0,9,12,0,0.7071067811865476,-0.7071067811865475
0,3.117258756381636,45,0,15,49,0,-0.7071067811865471,-0.7071067811865479
0,0.070086035704579,4,1,21,14,6,-0.7071067811865477,0.7071067811865474
0,1.6846199053204167,56,0,5,36,0,0.9659258262890684,0.2588190451025207
0,2.72403224710753,12,0,4,58,0,0.8660254037844386,0.5000000000000001
0,4.93028341739669,20,0,20,46,6,-0.8660254037844386,0.5000000000000001
1,0.4520154545280022,22,0,11,14,0,0.258819045102521,-0.9659258262890682
2,3.7363148560313126,17,0,18,20,0,-1.0,-1.8369701987210294e-16
1,0.8467116535793494,73,0,16,4,0,-0.8660254037844385,-0.5000000000000004
0,3.862781655207422,50,0,21,1,6,-0.7071067811865477,0.7071067811865474
0,0.7723694499132581,75,0,11,23,0,0.258819045102521,-0.9659258262890682
4,5.14395775632131,121,1,22,2,6,-0.5000000000000004,0.8660254037844384
0,0.7400422900192645,8,0,1,13,0,0.2588190451025207,0.9659258262890684
0,2.532629193133081,48,0,23,50,6,-0.2588190451025215,0.965925826289068
0,1.6311720295071066,22,0,11,7,0,0.258819045102521,-0.9659258262890682
0,0.0645184673248456,4,1,0,0,0,0.0,1.0
3,8.867894210531762,109,1,20,25,6,-0.8660254037844386,0.5000000000000001
2,0.7794197239269804,63,0,1,20,0,0.2588190451025207,0.9659258262890684
0,51.92769129793056,140,1,0,19,0,0.0,1.0
0,3.816371639595134,6,0,0,32,0,0.0,1.0
0,0.1902196953456341,98,0,22,18,6,-0.5000000000000004,0.8660254037844384
4,1.1249157235957143,63,1,0,30,0,0.0,1.0
1,0.4346919240725267,56,0,14,42,0,-0.4999999999999997,-0.8660254037844388
0,1.3621271543844795,17,0,18,9,0,-1.0,-1.8369701987210294e-16
0,3.292238388634292,73,0,6,31,0,1.0,6.123233995736766e-17
0,1.280284952432301,57,0,15,25,0,-0.7071067811865471,-0.7071067811865479
0,1.5222079065130736,55,0,2,39,0,0.4999999999999999,0.8660254037844387
0,0.0959381755900794,1,1,21,32,6,-0.7071067811865477,0.7071067811865474
0,4.2192084583777545,17,0,8,52,0,0.8660254037844387,-0.4999999999999998
0,2.397499013460113,17,0,8,24,0,0.8660254037844387,-0.4999999999999998
0,4.887349440791891,27,0,2,43,0,0.4999999999999999,0.8660254037844387
1,3.487054454373,63,0,6,1,0,1.0,6.123233995736766e-17
0,3.8962390234244415,64,0,9,24,0,0.7071067811865476,-0.7071067811865475
2,4.36769096810832,44,0,16,34,0,-0.8660254037844385,-0.5000000000000004
1,0.6601005471043867,71,0,5,12,0,0.9659258262890684,0.2588190451025207
0,3.8302804913891664,71,0,13,32,0,-0.2588190451025208,-0.9659258262890684
2,4.718701430687672,86,0,3,55,0,0.7071067811865476,0.7071067811865476
1,1.5766459480161246,78,0,3,36,0,0.7071067811865476,0.7071067811865476
0,2.724726700732594,34,0,21,30,6,-0.7071067811865477,0.7071067811865474
2,2.850452927270485,30,0,14,33,0,-0.4999999999999997,-0.8660254037844388
1,4.852527561964509,98,0,10,28,0,0.4999999999999999,-0.8660254037844387
0,1.89703090318118,90,0,16,24,0,-0.8660254037844385,-0.5000000000000004
0,3.006358517506752,62,0,3,44,0,0.7071067811865476,0.7071067811865476
1,1.1371623750854,18,0,14,11,0,-0.4999999999999997,-0.8660254037844388
0,3.932561341985537,81,0,2,28,0,0.4999999999999999,0.8660254037844387
0,3.6589171535032063,32,0,17,36,0,-0.9659258262890684,-0.2588190451025206
2,4.655999856005934,94,0,21,41,6,-0.7071067811865477,0.7071067811865474
0,3.4111878516829868,11,0,8,31,0,0.8660254037844387,-0.4999999999999998
0,0.8780966170699079,35,0,11,42,0,0.258819045102521,-0.9659258262890682
1,3.375032365089104,71,0,8,54,0,0.8660254037844387,-0.4999999999999998
1,3.0433260519838417,90,0,2,56,0,0.4999999999999999,0.8660254037844387
0,1.1868567929369276,41,1,22,33,6,-0.5000000000000004,0.8660254037844384
0,4.165863786791136,40,0,6,19,0,1.0,6.123233995736766e-17
0,4.753308496414143,47,0,9,58,0,0.7071067811865476,-0.7071067811865475
0,1.6808364137285965,65,0,8,37,0,0.8660254037844387,-0.4999999999999998
1,2.6927046608558256,92,0,4,31,0,0.8660254037844386,0.5000000000000001
1,0.5257267225351809,4134,1,20,35,6,-0.8660254037844386,0.5000000000000001
0,2.4079370508485205,85,0,21,46,6,-0.7071067811865477,0.7071067811865474
1,0.3668956528669933,14,0,16,5,0,-0.8660254037844385,-0.5000000000000004
0,4.444783006561845,26,0,7,32,0,0.9659258262890684,-0.2588190451025206
0,2.021602808286566,68,0,1,27,0,0.2588190451025207,0.9659258262890684
0,2.971876235796758,30,0,22,23,6,-0.5000000000000004,0.8660254037844384
5,7.454521021032633,119,1,23,52,6,-0.2588190451025215,0.965925826289068
0,1.5917434132250206,60,0,14,46,0,-0.4999999999999997,-0.8660254037844388
0,34.0466498221705,326,1,20,45,6,-0.8660254037844386,0.5000000000000001
0,0.3073519382099084,67,0,17,47,0,-0.9659258262890684,-0.2588190451025206
0,4.074913120878093,61,0,15,4,0,-0.7071067811865471,-0.7071067811865479
2,3.705133989200812,43,0,16,23,0,-0.8660254037844385,-0.5000000000000004
0,2.873679981554046,59,0,12,25,0,1.2246467991473532e-16,-1.0
0,0.8171574885195994,26,0,14,54,0,-0.4999999999999997,-0.8660254037844388
0,0.7748151666484471,40,1,22,27,6,-0.5000000000000004,0.8660254037844384
1,0.8907722765043063,97,0,21,19,6,-0.7071067811865477,0.7071067811865474
0,3.5446449427264346,37,0,20,25,6,-0.8660254037844386,0.5000000000000001
0,2.3182490165750984,52,0,22,42,6,-0.5000000000000004,0.8660254037844384
0,1.8552567818127144,25,0,2,11,0,0.4999999999999999,0.8660254037844387
1,1.6371520334962877,15,0,6,29,0,1.0,6.123233995736766e-17
0,1.727861166341217,47,0,8,33,0,0.8660254037844387,-0.4999999999999998
0,0.0943016003388239,2,1,20,57,6,-0.8660254037844386,0.5000000000000001
0,0.0204763771266038,4,1,1,10,0,0.2588190451025207,0.9659258262890684
1,3.4212112206389342,62,0,13,41,0,-0.2588190451025208,-0.9659258262890684
1,4.3597392646686215,90,0,23,26,6,-0.2588190451025215,0.965925826289068
0,0.4613276590183773,1133,1,21,46,6,-0.7071067811865477,0.7071067811865474
0,3.286341042810755,76,0,9,18,0,0.7071067811865476,-0.7071067811865475
3,5.935093247585386,198,1,21,49,6,-0.7071067811865477,0.7071067811865474
1,1.869795303226109,74,0,4,20,0,0.8660254037844386,0.5000000000000001
1,0.3457396342717336,37,0,5,38,0,0.9659258262890684,0.2588190451025207
0,0.4774499522816033,2174,1,21,7,6,-0.7071067811865477,0.7071067811865474
5,4.343193410071658,131,1,23,37,6,-0.2588190451025215,0.965925826289068
0,4.619420063667301,70,0,2,13,0,0.4999999999999999,0.8660254037844387
0,0.2391057691834583,6678,1,21,4,6,-0.7071067811865477,0.7071067811865474
0,3.7455378108782336,92,0,3,33,0,0.7071067811865476,0.7071067811865476
0,4.471561071417425,41,0,22,35,6,-0.5000000000000004,0.8660254037844384
0,1.7449020806587376,98,0,3,10,0,0.7071067811865476,0.7071067811865476
1,0.5524679490958089,19,0,18,18,0,-1.0,-1.8369701987210294e-16
0,10.217275471346904,365,1,22,32,6,-0.5000000000000004,0.8660254037844384
0,1.7288624036738247,35,0,20,11,6,-0.8660254037844386,0.5000000000000001
0,24.16983952683814,498,1,1,39,0,0.2588190451025207,0.9659258262890684
0,48.0579344623117,313,1,0,25,0,0.0,1.0
0,0.4113373352357801,99,0,12,26,0,1.2246467991473532e-16,-1.0
3,2.532223257611708,125,1,0,11,0,0.0,1.0
0,2.947933700766088,34,0,20,12,6,-0.8660254037844386,0.5000000000000001
1,0.1485507537232629,54,0,15,8,0,-0.7071067811865471,-0.7071067811865479
0,0.5355247876334818,85,0,23,18,6,-0.2588190451025215,0.965925826289068
1,0.3767997006252611,6284,1,21,47,6,-0.7071067811865477,0.7071067811865474
5,3.1827341346500124,94,1,0,5,0,0.0,1.0
0,1.206685021345298,74,0,4,44,0,0.8660254037844386,0.5000000000000001
0,0.0947967122736803,2,1,22,30,6,-0.5000000000000004,0.8660254037844384
1,0.3239517704668108,8700,1,0,24,0,0.0,1.0
0,4.326105993291273,53,0,21,54,6,-0.7071067811865477,0.7071067811865474
0,3.0424337507754324,11,0,3,32,0,0.7071067811865476,0.7071067811865476
0,2.073748472992388,20,0,15,20,0,-0.7071067811865471,-0.7071067811865479
0,1.0865393110058712,35,0,16,37,0,-0.8660254037844385,-0.5000000000000004
1,4.5269254252402495,12,0,22,16,6,-0.5000000000000004,0.8660254037844384
0,21.50770477349539,198,1,21,49,6,-0.7071067811865477,0.7071067811865474
0,2.7233224814728643,42,0,18,7,0,-1.0,-1.8369701987210294e-16
1,0.6309816239791796,1414,1,21,59,6,-0.7071067811865477,0.7071067811865474
0,1.354856923608733,29,0,5,53,0,0.9659258262890684,0.2588190451025207
0,1.2979728776215276,84,0,6,28,0,1.0,6.123233995736766e-17
1,0.7924623840535188,41,0,22,14,6,-0.5000000000000004,0.8660254037844384
1,3.082595724359129,31,0,1,7,0,0.2588190451025207,0.9659258262890684
0,1.62276055443626,31,1,1,17,0,0.2588190451025207,0.9659258262890684
0,2.505461848184112,8,0,3,59,0,0.7071067811865476,0.7071067811865476
0,48.4910564077975,432,1,21,27,6,-0.7071067811865477,0.7071067811865474
2,0.1359699543700339,19,0,20,51,6,-0.8660254037844386,0.5000000000000001
1,0.2871322598210543,19,0,15,50,0,-0.7071067811865471,-0.7071067811865479
0,1.219898593723132,14,0,22,58,6,-0.5000000000000004,0.8660254037844384
0,0.2483600820251597,2454,1,23,56,6,-0.2588190451025215,0.965925826289068
0,4.93292102826395,61,0,16,30,0,-0.8660254037844385,-0.5000000000000004
0,1.3519303467379442,45,1,23,18,6,-0.2588190451025215,0.965925826289068
0,3.7799822857832814,66,0,12,7,0,1.2246467991473532e-16,-1.0
0,1.6323799734741729,99,0,15,12,0,-0.7071067811865471,-0.7071067811865479
0,0.7268397055557911,35,1,23,57,6,-0.2588190451025215,0.965925826289068
0,3.193880062809596,66,0,23,15,6,-0.2588190451025215,0.965925826289068
0,34.72965913445023,456,1,22,54,6,-0.5000000000000004,0.8660254037844384
0,3.2233675023668025,92,0,7,7,0,0.9659258262890684,-0.2588190451025206
0,0.051122060158237,4,1,20,38,6,-0.8660254037844386,0.5000000000000001
0,56.72922846931891,329,1,20,25,6,-0.8660254037844386,0.5000000000000001
0,0.8763516124240449,71,0,22,53,6,-0.5000000000000004,0.8660254037844384
0,2.113752889386668,27,0,2,25,0,0.4999999999999999,0.8660254037844387
0,0.6329711947580444,5545,1,0,46,0,0.0,1.0
0,0.4457693670429653,29,0,4,56,0,0.8660254037844386,0.5000000000000001
0,0.2372763632147949,24,0,20,13,6,-0.8660254037844386,0.5000000000000001
1,1.1755942502427188,62,0,21,23,6,-0.7071067811865477,0.7071067811865474
0,1.2578830080763486,49,1,23,6,6,-0.2588190451025215,0.965925826289068
0,4.226201433613847,31,0,15,14,0,-0.7071067811865471,-0.7071067811865479
0,1.0530629519244317,74,0,17,24,0,-0.9659258262890684,-0.2588190451025206
0,4.077613696427624,23,0,4,53,0,0.8660254037844386,0.5000000000000001
0,25.60798762994819,495,1,23,9,6,-0.2588190451025215,0.965925826289068
0,1.177902055042006,98,0,11,22,0,0.258819045102521,-0.9659258262890682
0,1.2630872074880344,19,0,3,6,0,0.7071067811865476,0.7071067811865476
0,2.942730848106532,55,0,9,39,0,0.7071067811865476,-0.7071067811865475
2,3.2023383702412387,6,0,11,17,0,0.258819045102521,-0.9659258262890682
0,0.6624148431389322,53,0,21,44,6,-0.7071067811865477,0.7071067811865474
0,0.8952622652596758,21,0,1,14,0,0.2588190451025207,0.9659258262890684
0,4.787079966351907,6,0,3,37,0,0.7071067811865476,0.7071067811865476
1,2.172632467691608,46,0,10,32,0,0.4999999999999999,-0.8660254037844387
1,2.857965106438631,31,0,16,17,0,-0.8660254037844385,-0.5000000000000004
0,0.5410228475645487,82,0,6,54,0,1.0,6.123233995736766e-17
0,1.891161591167368,61,0,10,39,0,0.4999999999999999,-0.8660254037844387
1,3.723519387565827,44,0,12,29,0,1.2246467991473532e-16,-1.0
0,4.095266425746945,23,0,21,56,6,-0.7071067811865477,0.7071067811865474
2,0.9559694162171,77,0,2,11,0,0.4999999999999999,0.8660254037844387
0,1.4850611121081947,16,0,10,53,0,0.4999999999999999,-0.8660254037844387
1,4.413280097473868,87,0,11,59,0,0.258819045102521,-0.9659258262890682
4,1.5522681827246276,54,1,21,22,6,-0.7071067811865477,0.7071067811865474
0,1.47278321698434,94,0,14,1,0,-0.4999999999999997,-0.8660254037844388
0,1.3724276877672026,29,0,10,12,0,0.4999999999999999,-0.8660254037844387
0,2.084597580110687,95,0,11,15,0,0.258819045102521,-0.9659258262890682
0,2.4275509262694888,53,0,8,29,0,0.8660254037844387,-0.4999999999999998
0,3.284390559678259,16,0,9,49,0,0.7071067811865476,-0.7071067811865475
0,4.994562187313465,42,0,15,43,0,-0.7071067811865471,-0.7071067811865479
1,0.7741559525937863,45,0,1,0,0,0.2588190451025207,0.9659258262890684
5,5.468527741052263,146,1,21,32,6,-0.7071067811865477,0.7071067811865474
0,3.529882557441891,93,0,10,4,0,0.4999999999999999,-0.8660254037844387
0,12.246355159216773,228,1,23,46,6,-0.2588190451025215,0.965925826289068
0,4.9457353740197485,76,0,4,7,0,0.8660254037844386,0.5000000000000001
0,2.5330579078052766,34,0,3,3,0,0.7071067811865476,0.7071067811865476
1,1.0267335366175894,32,0,15,28,0,-0.7071067811865471,-0.7071067811865479
0,3.488126293259382,82,0,17,58,0,-0.9659258262890684,-0.2588190451025206
0,0.8158228315066096,22,1,22,44,6,-0.5000000000000004,0.8660254037844384
1,1.497206546542928,99,0,9,32,0,0.7071067811865476,-0.7071067811865475
0,4.585478837689126,91,0,4,49,0,0.8660254037844386,0.5000000000000001
0,1.387377313311128,52,0,11,21,0,0.258819045102521,-0.9659258262890682
0,3.4647646085448622,81,0,14,10,0,-0.4999999999999997,-0.8660254037844388
0,1.2166217453328694,71,0,11,52,0,0.258819045102521,-0.9659258262890682
0,4.127177242777057,22,0,21,26,6,-0.7071067811865477,0.7071067811865474
1,2.701357305812928,97,0,10,4,0,0.4999999999999999,-0.8660254037844387
1,3.0761414676391823,59,0,16,52,0,-0.8660254037844385,-0.5000000000000004
1,1.475307633989019,25,0,4,48,0,0.8660254037844386,0.5000000000000001
4,5.242940067368994,116,1,21,58,6,-0.7071067811865477,0.7071067811865474
1,0.3623898245997731,45,0,16,58,0,-0.8660254037844385,-0.5000000000000004
0,0.5400900825679398,10,0,3,45,0,0.7071067811865476,0.7071067811865476
0,2.300704292227016,76,0,21,13,6,-0.7071067811865477,0.7071067811865474
0,0.193582835952099,39,0,13,16,0,-0.2588190451025208,-0.9659258262890684
2,3.9872859755221057,16,0,17,8,0,-0.9659258262890684,-0.2588190451025206
0,3.865886464331404,45,0,5,47,0,0.9659258262890684,0.2588190451025207
2,1.8823082690236523,33,0,8,47,0,0.8660254037844387,-0.4999999999999998
0,2.295043383866503,40,0,14,21,0,-0.4999999999999997,-0.8660254037844388
0,2.675735270343372,61,0,16,0,0,-0.8660254037844385,-0.5000000000000004
0,1.667110111637015,31,0,3,4,0,0.7071067811865476,0.7071067811865476
0,1.796562349277284,48,0,6,16,0,1.0,6.123233995736766e-17
0,4.468576937475976,57,0,17,42,0,-0.9659258262890684,-0.2588190451025206
0,4.28232194996695,55,0,1,46,0,0.2588190451025207,0.9659258262890684
1,3.454232519505338,20,0,9,27,0,0.7071067811865476,-0.7071067811865475
1,3.693171653160948,27,0,10,20,0,0.4999999999999999,-0.8660254037844387
0,2.006129191771476,72,0,20,11,6,-0.8660254037844386,0.5000000000000001
0,0.5213666626820999,92,0,16,26,0,-0.8660254037844385,-0.5000000000000004
0,0.5310454839755862,26,0,22,15,6,-0.5000000000000004,0.8660254037844384
0,1.7464020943354988,27,1,21,21,6,-0.7071067811865477,0.7071067811865474
0,3.165040151736356,58,0,12,47,0,1.2246467991473532e-16,-1.0
0,4.345242061427196,34,0,7,47,0,0.9659258262890684,-0.2588190451025206
5,6.523529573144121,122,1,22,51,6,-0.5000000000000004,0.8660254037844384
0,3.976236726910591,86,0,5,31,0,0.9659258262890684,0.2588190451025207
0,4.854522750595832,37,0,13,45,0,-0.2588190451025208,-0.9659258262890684
0,0.2400978023241943,93,0,5,38,0,0.9659258262890684,0.2588190451025207
0,4.526985236443988,81,0,7,33,0,0.9659258262890684,-0.2588190451025206
1,4.954880458522627,67,0,22,9,6,-0.5000000000000004,0.8660254037844384
0,0.3202515344566731,54,0,10,8,0,0.4999999999999999,-0.8660254037844387
1,4.95791633582592,70,0,12,35,0,1.2246467991473532e-16,-1.0
1,0.2917810841352125,95,0,16,59,0,-0.8660254037844385,-0.5000000000000004
0,28.420966228033382,348,1,21,26,6,-0.7071067811865477,0.7071067811865474
5,9.438923877757356,143,1,20,13,6,-0.8660254037844386,0.5000000000000001
0,2.5501658820028905,34,0,20,14,6,-0.8660254037844386,0.5000000000000001
1,4.197862430462577,64,0,3,24,0,0.7071067811865476,0.7071067811865476
1,3.742948634607004,89,0,5,31,0,0.9659258262890684,0.2588190451025207
3,3.8512295950597375,100,1,20,13,6,-0.8660254037844386,0.5000000000000001
0,1.4161409882414202,80,0,12,6,0,1.2246467991473532e-16,-1.0
0,1.867040612997219,47,0,10,5,0,0.4999999999999999,-0.8660254037844387
0,4.857670895885153,77,0,13,17,0,-0.2588190451025208,-0.9659258262890684
1,4.982942676879075,50,0,11,41,0,0.258819045102521,-0.9659258262890682
0,30.59393045138277,118,1,22,19,6,-0.5000000000000004,0.8660254037844384
0,3.213677162409056,38,0,6,2,0,1.0,6.123233995736766e-17
0,4.0410316905552826,31,0,10,9,0,0.4999999999999999,-0.8660254037844387
0,1.5769679397903833,22,0,0,5,0,0.0,1.0
1,0.3390436569315035,92,0,13,5,0,-0.2588190451025208,-0.9659258262890684
0,1.6875652327562964,25,0,5,51,0,0.9659258262890684,0.2588190451025207
0,4.7138593820569,95,0,16,5,0,-0.8660254037844385,-0.5000000000000004
